id,autore-0-name,autore-0-url,autore-0-rif,autore-0-ambito,autore-0-motiv,autore-1-name,autore-1-url,autore-1-rif,autore-1-ambito,autore-1-motiv,autore-2-name,autore-2-url,autore-2-rif,autore-2-ambito,autore-2-motiv,autore-3-name,autore-3-url,autore-3-rif,autore-3-ambito,autore-3-motiv,autore-4-name,autore-4-url,autore-4-rif,autore-4-ambito,autore-4-motiv,oggetto-def,oggetto-id,soggetto,denominazione,tecnica,lavorazione,descrizione,misure,loc-0-prov,loc-0-comune,loc-0-geonames,loc-0-contenitore,loc-0-specifica,loc-0-isOriginal,loc-1-isOriginal,loc-1-prov,loc-1-comune,loc-1-geonames,loc-1-contenitore,loc-1-specifica,loc-1-crono,loc-2-isOriginal,loc-2-prov,loc-2-comune,loc-2-geonames,loc-2-contenitore,loc-2-specifica,loc-2-crono,loc-3-isOriginal,loc-3-prov,loc-3-comune,loc-3-geonames,loc-3-contenitore,loc-3-specifica,loc-3-crono,loc-4-isOriginal,loc-4-prov,loc-4-comune,loc-4-geonames,loc-4-contenitore,loc-4-specifica,loc-4-crono,data-da,data-a,not-storico-critiche,stato-conservazione,restauro,relazioni,bibliografia,img-path
11,Maestro degli angeli cantori,1,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (AM1),,,,,,,,,,,,,,,,,,,,,rilievo,elemento d'insieme,busto,,modellazione,policromia perduta,Il frammento mostra la porzione di un busto,<i>Da verificare</i>,CR,Crema,https://www.geonames.org/3177841/crema.html,Parco Chiappa,portico settentrionale della villa,,O,CR,Crema,https://www.geonames.org/3177841/crema.html,Cattedrale di Santa Maria Assunta,,1456-1950,,,,,,,,,,,,,,,,,,,,,,1456,1463,"Il frammento fu rinvenuto il 10 settembre 1912 durante dei lavori di sistemazione all’altare di San Marco nel Duomo di Crema insieme ad altre porzioni di terracotta. Alcuni dei pezzi furono poi depositati presso il museo, altri, come questo, finirono invece nella raccolta di Ugo Chiappa che li murò nel portico di casa sua.<br>Si tratta con ogni probabilità dei resti dell’antico altare di San Marco: un’importante struttura fittile realizzata alla metà del Quattrocento. Numerose oblazioni vennero destinate alla sua costruzione fin dal 1450 per sostituirlo al precedente dedicato a Sant’Ambrogio. Nel 1456 si decise di realizzarlo al posto di quello della Santa Croce utilizzato dalla famiglia Pallotta come luogo di sepoltura. Nel 1463 è registrato un acquisto di broccato verde per confezionare dei paramenti destinati all’altare che evidentemente a quell’altezza cronologica era già concluso. Nel 1513 venne richiesto ad Agostino de Fondulis di restaurare e integrare la struttura. Come testimoniano le visite pastorali l’altare sopravvisse almeno fino al 1614, ma in seguito fu smantellato. Paola Bosio e Alessandro Barbieri hanno riferito queste terrecotte al corpus del cosiddetto Maestro degli Angeli Cantori, forse identificabile con Fondulino de Fondulis, nonno di Agostino.",La terracotta è in stato frammentario ed ha perduto quasi totalmente la policromia,,Frammenti del perduto polittico di San Marco della Cattedrale di Santa Maria Assunta di Crema,"AM1, 142",11.jpg
12,Maestro degli angeli cantori,1,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (AM1),,,,,,,,,,,,,,,,,,,,,rilievo,elemento d'insieme,busto,,modellazione,policromia perduta,Il frammento mostra la porzione di un busto,<i>Da verificare</i>,CR,Crema,https://www.geonames.org/3177841/crema.html,Parco Chiappa,portico settentrionale della villa,,O,CR,Crema,https://www.geonames.org/3177841/crema.html,Cattedrale di Santa Maria Assunta,,1456-1950,,,,,,,,,,,,,,,,,,,,,,1456,1463,"Il frammento fu rinvenuto il 10 settembre 1912 durante dei lavori di sistemazione all’altare di San Marco nel Duomo di Crema insieme ad altre porzioni di terracotta. Alcuni dei pezzi furono poi depositati presso il museo, altri, come questo, finirono invece nella raccolta di Ugo Chiappa che li murò nel portico di casa sua.<br>Si tratta con ogni probabilità dei resti dell’antico altare di San Marco: un’importante struttura fittile realizzata alla metà del Quattrocento. Numerose oblazioni vennero destinate alla sua costruzione fin dal 1450 per sostituirlo al precedente dedicato a Sant’Ambrogio. Nel 1456 si decise di realizzarlo al posto di quello della Santa Croce utilizzato dalla famiglia Pallotta come luogo di sepoltura. Nel 1463 è registrato un acquisto di broccato verde per confezionare dei paramenti destinati all’altare che evidentemente a quell’altezza cronologica era già concluso. Nel 1513 venne richiesto ad Agostino de Fondulis di restaurare e integrare la struttura. Come testimoniano le visite pastorali l’altare sopravvisse almeno fino al 1614, ma in seguito fu smantellato. Paola Bosio e Alessandro Barbieri hanno riferito queste terrecotte al corpus del cosiddetto Maestro degli Angeli Cantori, forse identificabile con Fondulino de Fondulis, nonno di Agostino.",La terracotta è in stato frammentario ed ha perduto quasi totalmente la policromia,,Frammenti del perduto polittico di San Marco della Cattedrale di Santa Maria Assunta di Crema,"AM1, 142",12.jpg
13,Maestro degli angeli cantori,1,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (AM1),,,,,,,,,,,,,,,,,,,,,rilievo,elemento d'insieme,busto,,modellazione,policromia perduta,Il frammento mostra la porzione di un busto,<i>Da verificare</i>,CR,Crema,https://www.geonames.org/3177841/crema.html,Parco Chiappa,portico settentrionale della villa,,O,CR,Crema,https://www.geonames.org/3177841/crema.html,Cattedrale di Santa Maria Assunta,,1456-1950,,,,,,,,,,,,,,,,,,,,,,1456,1463,"Il frammento fu rinvenuto il 10 settembre 1912 durante dei lavori di sistemazione all’altare di San Marco nel Duomo di Crema insieme ad altre porzioni di terracotta. Alcuni dei pezzi furono poi depositati presso il museo, altri, come questo, finirono invece nella raccolta di Ugo Chiappa che li murò nel portico di casa sua.<br>Si tratta con ogni probabilità dei resti dell’antico altare di San Marco: un’importante struttura fittile realizzata alla metà del Quattrocento. Numerose oblazioni vennero destinate alla sua costruzione fin dal 1450 per sostituirlo al precedente dedicato a Sant’Ambrogio. Nel 1456 si decise di realizzarlo al posto di quello della Santa Croce utilizzato dalla famiglia Pallotta come luogo di sepoltura. Nel 1463 è registrato un acquisto di broccato verde per confezionare dei paramenti destinati all’altare che evidentemente a quell’altezza cronologica era già concluso. Nel 1513 venne richiesto ad Agostino de Fondulis di restaurare e integrare la struttura. Come testimoniano le visite pastorali l’altare sopravvisse almeno fino al 1614, ma in seguito fu smantellato. Paola Bosio e Alessandro Barbieri hanno riferito queste terrecotte al corpus del cosiddetto Maestro degli Angeli Cantori, forse identificabile con Fondulino de Fondulis, nonno di Agostino.",La terracotta è in stato frammentario ed ha perduto quasi totalmente la policromia,,Frammenti del perduto polittico di San Marco della Cattedrale di Santa Maria Assunta di Crema,"AM1, 142",13.jpg
14,Maestro degli angeli cantori,1,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (AM1),,,,,,,,,,,,,,,,,,,,,rilievo,elemento d'insieme,braccio,,modellazione,policromia perduta,Il frammento mostra la porzione di un braccio,<i>Da verificare</i>,CR,Crema,https://www.geonames.org/3177841/crema.html,Parco Chiappa,portico settentrionale della villa,,O,CR,Crema,https://www.geonames.org/3177841/crema.html,Cattedrale di Santa Maria Assunta,,1456-1950,,,,,,,,,,,,,,,,,,,,,,1456,1463,"Il frammento fu rinvenuto il 10 settembre 1912 durante dei lavori di sistemazione all’altare di San Marco nel Duomo di Crema insieme ad altre porzioni di terracotta. Alcuni dei pezzi furono poi depositati presso il museo, altri, come questo, finirono invece nella raccolta di Ugo Chiappa che li murò nel portico di casa sua.<br>Si tratta con ogni probabilità dei resti dell’antico altare di San Marco: un’importante struttura fittile realizzata alla metà del Quattrocento. Numerose oblazioni vennero destinate alla sua costruzione fin dal 1450 per sostituirlo al precedente dedicato a Sant’Ambrogio. Nel 1456 si decise di realizzarlo al posto di quello della Santa Croce utilizzato dalla famiglia Pallotta come luogo di sepoltura. Nel 1463 è registrato un acquisto di broccato verde per confezionare dei paramenti destinati all’altare che evidentemente a quell’altezza cronologica era già concluso. Nel 1513 venne richiesto ad Agostino de Fondulis di restaurare e integrare la struttura. Come testimoniano le visite pastorali l’altare sopravvisse almeno fino al 1614, ma in seguito fu smantellato. Paola Bosio e Alessandro Barbieri hanno riferito queste terrecotte al corpus del cosiddetto Maestro degli Angeli Cantori, forse identificabile con Fondulino de Fondulis, nonno di Agostino.",La terracotta è in stato frammentario ed ha perduto quasi totalmente la policromia,,Frammenti del perduto polittico di San Marco della Cattedrale di Santa Maria Assunta di Crema,"AM1, 142",14.jpg
15,Maestro degli angeli cantori,1,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (AM1),,,,,,,,,,,,,,,,,,,,,rilievo,elemento d'insieme,braccio,,modellazione,policromia perduta,Il frammento mostra la porzione di un braccio,<i>Da verificare</i>,CR,Crema,https://www.geonames.org/3177841/crema.html,Parco Chiappa,portico settentrionale della villa,,O,CR,Crema,https://www.geonames.org/3177841/crema.html,Cattedrale di Santa Maria Assunta,,1456-1950,,,,,,,,,,,,,,,,,,,,,,1456,1463,"Il frammento fu rinvenuto il 10 settembre 1912 durante dei lavori di sistemazione all’altare di San Marco nel Duomo di Crema insieme ad altre porzioni di terracotta. Alcuni dei pezzi furono poi depositati presso il museo, altri, come questo, finirono invece nella raccolta di Ugo Chiappa che li murò nel portico di casa sua.<br>Si tratta con ogni probabilità dei resti dell’antico altare di San Marco: un’importante struttura fittile realizzata alla metà del Quattrocento. Numerose oblazioni vennero destinate alla sua costruzione fin dal 1450 per sostituirlo al precedente dedicato a Sant’Ambrogio. Nel 1456 si decise di realizzarlo al posto di quello della Santa Croce utilizzato dalla famiglia Pallotta come luogo di sepoltura. Nel 1463 è registrato un acquisto di broccato verde per confezionare dei paramenti destinati all’altare che evidentemente a quell’altezza cronologica era già concluso. Nel 1513 venne richiesto ad Agostino de Fondulis di restaurare e integrare la struttura. Come testimoniano le visite pastorali l’altare sopravvisse almeno fino al 1614, ma in seguito fu smantellato. Paola Bosio e Alessandro Barbieri hanno riferito queste terrecotte al corpus del cosiddetto Maestro degli Angeli Cantori, forse identificabile con Fondulino de Fondulis, nonno di Agostino.",La terracotta è in stato frammentario ed ha perduto quasi totalmente la policromia,,Frammenti del perduto polittico di San Marco della Cattedrale di Santa Maria Assunta di Crema,"AM1, 142",15.jpg
16,Maestro degli angeli cantori,1,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (AM1),,,,,,,,,,,,,,,,,,,,,rilievo,elemento d'insieme,piede,,modellazione,policromia perduta,Il frammento mostra la porzione di un piede,<i>Da verificare</i>,CR,Crema,https://www.geonames.org/3177841/crema.html,Parco Chiappa,portico settentrionale della villa,,O,CR,Crema,https://www.geonames.org/3177841/crema.html,Cattedrale di Santa Maria Assunta,,1456-1950,,,,,,,,,,,,,,,,,,,,,,1456,1463,"Il frammento fu rinvenuto il 10 settembre 1912 durante dei lavori di sistemazione all’altare di San Marco nel Duomo di Crema insieme ad altre porzioni di terracotta. Alcuni dei pezzi furono poi depositati presso il museo, altri, come questo, finirono invece nella raccolta di Ugo Chiappa che li murò nel portico di casa sua.<br>Si tratta con ogni probabilità dei resti dell’antico altare di San Marco: un’importante struttura fittile realizzata alla metà del Quattrocento. Numerose oblazioni vennero destinate alla sua costruzione fin dal 1450 per sostituirlo al precedente dedicato a Sant’Ambrogio. Nel 1456 si decise di realizzarlo al posto di quello della Santa Croce utilizzato dalla famiglia Pallotta come luogo di sepoltura. Nel 1463 è registrato un acquisto di broccato verde per confezionare dei paramenti destinati all’altare che evidentemente a quell’altezza cronologica era già concluso. Nel 1513 venne richiesto ad Agostino de Fondulis di restaurare e integrare la struttura. Come testimoniano le visite pastorali l’altare sopravvisse almeno fino al 1614, ma in seguito fu smantellato. Paola Bosio e Alessandro Barbieri hanno riferito queste terrecotte al corpus del cosiddetto Maestro degli Angeli Cantori, forse identificabile con Fondulino de Fondulis, nonno di Agostino.",La terracotta è in stato frammentario ed ha perduto quasi totalmente la policromia,,Frammenti del perduto polittico di San Marco della Cattedrale di Santa Maria Assunta di Crema,"AM1, 142",16.jpg
17,Maestro degli angeli cantori,1,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (AM1),,,,,,,,,,,,,,,,,,,,,rilievo,elemento d'insieme,ala,,modellazione,policromia perduta,Il frammento mostra la porzione di un ala,<i>Da verificare</i>,CR,Crema,https://www.geonames.org/3177841/crema.html,Parco Chiappa,portico settentrionale della villa,,O,CR,Crema,https://www.geonames.org/3177841/crema.html,Cattedrale di Santa Maria Assunta,,1456-1950,,,,,,,,,,,,,,,,,,,,,,1456,1463,"Il frammento fu rinvenuto il 10 settembre 1912 durante dei lavori di sistemazione all’altare di San Marco nel Duomo di Crema insieme ad altre porzioni di terracotta. Alcuni dei pezzi furono poi depositati presso il museo, altri, come questo, finirono invece nella raccolta di Ugo Chiappa che li murò nel portico di casa sua.<br>Si tratta con ogni probabilità dei resti dell’antico altare di San Marco: un’importante struttura fittile realizzata alla metà del Quattrocento. Numerose oblazioni vennero destinate alla sua costruzione fin dal 1450 per sostituirlo al precedente dedicato a Sant’Ambrogio. Nel 1456 si decise di realizzarlo al posto di quello della Santa Croce utilizzato dalla famiglia Pallotta come luogo di sepoltura. Nel 1463 è registrato un acquisto di broccato verde per confezionare dei paramenti destinati all’altare che evidentemente a quell’altezza cronologica era già concluso. Nel 1513 venne richiesto ad Agostino de Fondulis di restaurare e integrare la struttura. Come testimoniano le visite pastorali l’altare sopravvisse almeno fino al 1614, ma in seguito fu smantellato. Paola Bosio e Alessandro Barbieri hanno riferito queste terrecotte al corpus del cosiddetto Maestro degli Angeli Cantori, forse identificabile con Fondulino de Fondulis, nonno di Agostino.",La terracotta è in stato frammentario ed ha perduto quasi totalmente la policromia,,Frammenti del perduto polittico di San Marco della Cattedrale di Santa Maria Assunta di Crema,"AM1, 142",17.jpg
18,Maestro degli angeli cantori,1,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (AM1),,,,,,,,,,,,,,,,,,,,,rilievo,elemento d'insieme,tamburello,,modellazione,policromia perduta,Il frammento mostra la porzione di un tamburello,<i>Da verificare</i>,CR,Crema,https://www.geonames.org/3177841/crema.html,Parco Chiappa,portico settentrionale della villa,,O,CR,Crema,https://www.geonames.org/3177841/crema.html,Cattedrale di Santa Maria Assunta,,1456-1950,,,,,,,,,,,,,,,,,,,,,,1456,1463,"Il frammento fu rinvenuto il 10 settembre 1912 durante dei lavori di sistemazione all’altare di San Marco nel Duomo di Crema insieme ad altre porzioni di terracotta. Alcuni dei pezzi furono poi depositati presso il museo, altri, come questo, finirono invece nella raccolta di Ugo Chiappa che li murò nel portico di casa sua.<br>Si tratta con ogni probabilità dei resti dell’antico altare di San Marco: un’importante struttura fittile realizzata alla metà del Quattrocento. Numerose oblazioni vennero destinate alla sua costruzione fin dal 1450 per sostituirlo al precedente dedicato a Sant’Ambrogio. Nel 1456 si decise di realizzarlo al posto di quello della Santa Croce utilizzato dalla famiglia Pallotta come luogo di sepoltura. Nel 1463 è registrato un acquisto di broccato verde per confezionare dei paramenti destinati all’altare che evidentemente a quell’altezza cronologica era già concluso. Nel 1513 venne richiesto ad Agostino de Fondulis di restaurare e integrare la struttura. Come testimoniano le visite pastorali l’altare sopravvisse almeno fino al 1614, ma in seguito fu smantellato. Paola Bosio e Alessandro Barbieri hanno riferito queste terrecotte al corpus del cosiddetto Maestro degli Angeli Cantori, forse identificabile con Fondulino de Fondulis, nonno di Agostino.",La terracotta è in stato frammentario ed ha perduto quasi totalmente la policromia,,Frammenti del perduto polittico di San Marco della Cattedrale di Santa Maria Assunta di Crema,"AM1, 142",18.jpg
19,Maestro degli angeli cantori,1,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (AM1),,,,,,,,,,,,,,,,,,,,,rilievo,elemento d'insieme,panneggio,,modellazione,policromia perduta,Il frammento mostra la porzione di un panneggio,<i>Da verificare</i>,CR,Crema,https://www.geonames.org/3177841/crema.html,Parco Chiappa,portico settentrionale della villa,,O,CR,Crema,https://www.geonames.org/3177841/crema.html,Cattedrale di Santa Maria Assunta,,1456-1950,,,,,,,,,,,,,,,,,,,,,,1456,1463,"Il frammento fu rinvenuto il 10 settembre 1912 durante dei lavori di sistemazione all’altare di San Marco nel Duomo di Crema insieme ad altre porzioni di terracotta. Alcuni dei pezzi furono poi depositati presso il museo, altri, come questo, finirono invece nella raccolta di Ugo Chiappa che li murò nel portico di casa sua.<br>Si tratta con ogni probabilità dei resti dell’antico altare di San Marco: un’importante struttura fittile realizzata alla metà del Quattrocento. Numerose oblazioni vennero destinate alla sua costruzione fin dal 1450 per sostituirlo al precedente dedicato a Sant’Ambrogio. Nel 1456 si decise di realizzarlo al posto di quello della Santa Croce utilizzato dalla famiglia Pallotta come luogo di sepoltura. Nel 1463 è registrato un acquisto di broccato verde per confezionare dei paramenti destinati all’altare che evidentemente a quell’altezza cronologica era già concluso. Nel 1513 venne richiesto ad Agostino de Fondulis di restaurare e integrare la struttura. Come testimoniano le visite pastorali l’altare sopravvisse almeno fino al 1614, ma in seguito fu smantellato. Paola Bosio e Alessandro Barbieri hanno riferito queste terrecotte al corpus del cosiddetto Maestro degli Angeli Cantori, forse identificabile con Fondulino de Fondulis, nonno di Agostino.",La terracotta è in stato frammentario ed ha perduto quasi totalmente la policromia,,Frammenti del perduto polittico di San Marco della Cattedrale di Santa Maria Assunta di Crema,"AM1, 142",19.jpg
20,Maestro degli angeli cantori,1,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (AM1),,,,,,,,,,,,,,,,,,,,,rilievo,elemento d'insieme,panneggio,,modellazione,policromia perduta,Il frammento mostra la porzione di un panneggio,<i>Da verificare</i>,CR,Crema,https://www.geonames.org/3177841/crema.html,Parco Chiappa,portico settentrionale della villa,,O,CR,Crema,https://www.geonames.org/3177841/crema.html,Cattedrale di Santa Maria Assunta,,1456-1950,,,,,,,,,,,,,,,,,,,,,,1456,1463,"Il frammento fu rinvenuto il 10 settembre 1912 durante dei lavori di sistemazione all’altare di San Marco nel Duomo di Crema insieme ad altre porzioni di terracotta. Alcuni dei pezzi furono poi depositati presso il museo, altri, come questo, finirono invece nella raccolta di Ugo Chiappa che li murò nel portico di casa sua.<br>Si tratta con ogni probabilità dei resti dell’antico altare di San Marco: un’importante struttura fittile realizzata alla metà del Quattrocento. Numerose oblazioni vennero destinate alla sua costruzione fin dal 1450 per sostituirlo al precedente dedicato a Sant’Ambrogio. Nel 1456 si decise di realizzarlo al posto di quello della Santa Croce utilizzato dalla famiglia Pallotta come luogo di sepoltura. Nel 1463 è registrato un acquisto di broccato verde per confezionare dei paramenti destinati all’altare che evidentemente a quell’altezza cronologica era già concluso. Nel 1513 venne richiesto ad Agostino de Fondulis di restaurare e integrare la struttura. Come testimoniano le visite pastorali l’altare sopravvisse almeno fino al 1614, ma in seguito fu smantellato. Paola Bosio e Alessandro Barbieri hanno riferito queste terrecotte al corpus del cosiddetto Maestro degli Angeli Cantori, forse identificabile con Fondulino de Fondulis, nonno di Agostino.",La terracotta è in stato frammentario ed ha perduto quasi totalmente la policromia,,Frammenti del perduto polittico di San Marco della Cattedrale di Santa Maria Assunta di Crema,"AM1, 142",20.jpg
21,Maestro degli angeli cantori,1,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (AM1),,,,,,,,,,,,,,,,,,,,,rilievo,elemento d'insieme,panneggio,,modellazione,policromia perduta,Il frammento mostra la porzione di un panneggio,<i>Da verificare</i>,CR,Crema,https://www.geonames.org/3177841/crema.html,Parco Chiappa,portico settentrionale della villa,,O,CR,Crema,https://www.geonames.org/3177841/crema.html,Cattedrale di Santa Maria Assunta,,1456-1950,,,,,,,,,,,,,,,,,,,,,,1456,1463,"Il frammento fu rinvenuto il 10 settembre 1912 durante dei lavori di sistemazione all’altare di San Marco nel Duomo di Crema insieme ad altre porzioni di terracotta. Alcuni dei pezzi furono poi depositati presso il museo, altri, come questo, finirono invece nella raccolta di Ugo Chiappa che li murò nel portico di casa sua.<br>Si tratta con ogni probabilità dei resti dell’antico altare di San Marco: un’importante struttura fittile realizzata alla metà del Quattrocento. Numerose oblazioni vennero destinate alla sua costruzione fin dal 1450 per sostituirlo al precedente dedicato a Sant’Ambrogio. Nel 1456 si decise di realizzarlo al posto di quello della Santa Croce utilizzato dalla famiglia Pallotta come luogo di sepoltura. Nel 1463 è registrato un acquisto di broccato verde per confezionare dei paramenti destinati all’altare che evidentemente a quell’altezza cronologica era già concluso. Nel 1513 venne richiesto ad Agostino de Fondulis di restaurare e integrare la struttura. Come testimoniano le visite pastorali l’altare sopravvisse almeno fino al 1614, ma in seguito fu smantellato. Paola Bosio e Alessandro Barbieri hanno riferito queste terrecotte al corpus del cosiddetto Maestro degli Angeli Cantori, forse identificabile con Fondulino de Fondulis, nonno di Agostino.",La terracotta è in stato frammentario ed ha perduto quasi totalmente la policromia,,Frammenti del perduto polittico di San Marco della Cattedrale di Santa Maria Assunta di Crema,"AM1, 142",21.jpg
22,Maestro degli angeli cantori,1,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (AM1),,,,,,,,,,,,,,,,,,,,,rilievo,elemento d'insieme,panneggio,,modellazione,policromia perduta,Il frammento mostra la porzione di un panneggio,<i>Da verificare</i>,CR,Crema,https://www.geonames.org/3177841/crema.html,Parco Chiappa,portico settentrionale della villa,,O,CR,Crema,https://www.geonames.org/3177841/crema.html,Cattedrale di Santa Maria Assunta,,1456-1950,,,,,,,,,,,,,,,,,,,,,,1456,1463,"Il frammento fu rinvenuto il 10 settembre 1912 durante dei lavori di sistemazione all’altare di San Marco nel Duomo di Crema insieme ad altre porzioni di terracotta. Alcuni dei pezzi furono poi depositati presso il museo, altri, come questo, finirono invece nella raccolta di Ugo Chiappa che li murò nel portico di casa sua.<br>Si tratta con ogni probabilità dei resti dell’antico altare di San Marco: un’importante struttura fittile realizzata alla metà del Quattrocento. Numerose oblazioni vennero destinate alla sua costruzione fin dal 1450 per sostituirlo al precedente dedicato a Sant’Ambrogio. Nel 1456 si decise di realizzarlo al posto di quello della Santa Croce utilizzato dalla famiglia Pallotta come luogo di sepoltura. Nel 1463 è registrato un acquisto di broccato verde per confezionare dei paramenti destinati all’altare che evidentemente a quell’altezza cronologica era già concluso. Nel 1513 venne richiesto ad Agostino de Fondulis di restaurare e integrare la struttura. Come testimoniano le visite pastorali l’altare sopravvisse almeno fino al 1614, ma in seguito fu smantellato. Paola Bosio e Alessandro Barbieri hanno riferito queste terrecotte al corpus del cosiddetto Maestro degli Angeli Cantori, forse identificabile con Fondulino de Fondulis, nonno di Agostino.",La terracotta è in stato frammentario ed ha perduto quasi totalmente la policromia,,Frammenti del perduto polittico di San Marco della Cattedrale di Santa Maria Assunta di Crema,"AM1, 142",22.jpg
